Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
3,3122228;2983,4148;95;31,404366315789474;1054;554297
3,5497622;3352,1392;92;36,43629565217391;1032;604854
3,35989;3109,811;94;33,083095744680854;1046;548175
3,4095004;3198,8365;94;34,03017553191489;1050;583619
3,3341317;3141,127;93;33,775559139784946;1038;559525
3,6740172;3411,5189;94;36,292754255319146;1046;654855
3,4327529;3217,5979;93;34,59782688172043;1042;599311
3,4533167;3228,65;93;34,71666666666667;1046;582594
3,553291;3356,7352;95;35,334054736842106;1056;612033
3,3236326;3073,1248;94;32,692817021276596;1052;541479
3,1832749;2941,9398;94;31,29723191489362;1050;525960
3,5859537;3377,6356;94;35,93229361702128;1046;603322
3,3002265;3069,7425;94;32,65683510638298;1050;564890
3,653907;3343,6254;94;35,570482978723405;1044;614057
3,3990198;3154,7128;93;33,92164301075269;1044;555992
3,6145919;3391,2639;94;36,07727553191489;1046;625578
3,3912041;3132,2179;94;33,3214670212766;1046;578193
3,2071906;2988,6536;94;31,794187234042553;1042;545748
3,6116674;3354,2736;94;35,68376170212766;1052;630073
3,3064449;3015,3687;93;32,42331935483871;1034;547363
3,2580191;3052,1026;95;32,12739578947369;1056;540227
3,2924176;3060,5905;93;32,9095752688172;1042;548909
3,4612003;3202,889;93;34,43966666666667;1046;589917
3,430206;3130,8596;95;32,95641684210526;1052;551890
3,4295456;3176,2652;94;33,790055319148934;1050;580562
3,4970825;3286,5149;95;34,594893684210525;1062;593272
3,3901833;3205,3151;94;34,09909680851064;1054;592616
3,2800329;3044,0778;94;32,383806382978726;1052;567282
3,4137695;3194,5856;95;33,62721684210526;1054;561295
3,2355502;3000,5738;94;31,920997872340426;1050;544687
3,2569198;3040,9298;94;32,350317021276595;1050;554504
3,1634212;2968,4101;94;31,57883085106383;1044;531081
3,5394064;3282,0829;93;35,291213978494625;1036;587037
3,1875071;2954,2063;93;31,765659139784944;1044;535623
3,4065164;3166,1901;94;33,68287340425532;1050;576165
3,6076085;3369,5228;95;35,46866105263158;1054;619871
3,3714788;3138,3567;94;33,386773404255315;1042;545325
3,3104499;3130,3614;94;33,301717021276595;1050;559208
3,4860742;3227,6113;94;34,336290425531914;1056;598016
3,3114682;3092,0047;95;32,54741789473684;1052;553692
3,4597512;3220,6467;95;33,90154421052631;1066;564360
3,3373369;3029,6625;93;32,57701612903226;1040;565307
3,1848649;2943,8878;92;31,99878043478261;1032;535943
3,5045129;3313,7062;93;35,631249462365595;1044;605911
