Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
=AVERAGE(A4:A103);=AVERAGE(B4:B103);=AVERAGE(C4:C103);=AVERAGE(D4:D103);=AVERAGE(E4:E103);=AVERAGE(F4:F103)
---------------------------------------------------------------------------------------------
20,3340696;19953,1847;155;128,73022387096776;1716;5871446
12,1195609;11918,3397;122;97,69130901639345;1350;3537333
18,5852801;18148,9644;123;147,552556097561;1368;5407851
22,7595714;22468,4107;122;184,16730081967214;1354;6595013
16,3768992;16344,9042;136;120,18311911764707;1512;4820928
18,0064221;17577,51;126;139,5040476190476;1400;5221160
10,4161415;10038,6509;107;93,81916728971963;1196;3021497
16,4113673;16160,7378;132;122,42983181818182;1468;4745697
28,9716094;28756,8831;139;206,8840510791367;1540;8529659
15,0912127;14616,8574;104;140,54670576923078;1156;4373787
18,0039001;17519,824;134;130,7449552238806;1482;5332359
20,2534252;19919,1484;128;155,618346875;1418;5940768
20,1795963;19996,689;139;143,86107194244605;1542;5898083
19,9340121;19686,2018;128;153,7984515625;1424;5895908
18,1396987;17598,4424;148;118,9083945945946;1638;5209780
15,6259165;15211,461;124;122,67307258064515;1374;4573904
15,4750922;15117,9758;121;124,94194876033058;1350;4559861
14,0848074;13980,753;112;124,8281517857143;1248;4239565
17,6281671;17482,5593;110;158,93235727272727;1228;5080051
16,7680821;16385,073;137;119,59907299270073;1524;4929917
16,7082819;16442,5143;123;133,67897804878046;1362;4883957
17,3115484;17037,1134;135;126,20083999999999;1500;5045127
19,2812516;18921,6868;121;156,37757685950413;1340;5589865
10,8225778;10658,6484;119;89,56847394957983;1328;3181033
18,2996159;18004,9993;136;132,38970073529413;1506;5363533
16,5050039;16375,8567;123;133,13704634146342;1366;4830177
13,9543134;13648,1709;120;113,73475749999999;1334;4095115
15,7774289;15551,3691;120;129,5947425;1334;4604565
12,9573737;12837,8109;107;119,97954112149533;1196;3843248
20,3059521;20168,7251;126;160,06924682539682;1402;5856527
23,5089565;23419,2907;169;138,57568461538463;1880;6828384
22,3539316;21846,0038;145;150,66209517241379;1608;6445986
18,9363669;18798,013;149;126,1611610738255;1656;5492241
12,326841;12068,0344;106;113,84938113207548;1182;3596778
17,6387232;17208,5914;146;117,86706438356165;1624;5115731
12,9501849;12703,1145;111;114,44247297297296;1234;3774153
8,8988635;8695,4045;116;74,96038362068965;1286;2604493
10,4743123;10173,3889;104;97,82104711538462;1156;3067677
14,7059848;14439,4783;114;126,6620903508772;1266;4224828
20,2484056;20094,8988;124;162,05563548387096;1378;5922348
14,0461835;13818,4467;109;126,77474036697248;1208;4032594
9,3579375;9106,2066;109;83,54317981651376;1212;2765510
22,249167;21898,2989;131;167,16258702290077;1452;6441564
21,6357682;21477,9935;140;153,4142392857143;1556;6292570
19,2300832;18881,3499;147;128,44455714285715;1626;5573333
22,2109599;21992,58;133;165,35774436090227;1482;6399440
12,0313565;11492,5018;106;108,4198283018868;1174;3522556
19,0531646;18678,1275;151;123,69620860927151;1672;5536562
14,0852544;13938,7974;115;121,20693391304347;1274;4124054
15,5154234;15424,0386;126;122,41300476190476;1396;4423237
12,2644228;11984,7193;106;113,06338962264151;1176;3530610
21,1435533;20828,8009;160;130,18000562499998;1776;6197860
13,7559463;13561,8134;124;109,3694629032258;1376;3989594
16,9320628;16647,4171;141;118,0667879432624;1570;4952124
18,4256509;18248,8202;110;165,89836545454543;1228;5376412
