Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
=AVERAGE(A4:A103);=AVERAGE(B4:B103);=AVERAGE(C4:C103);=AVERAGE(D4:D103);=AVERAGE(E4:E103);=AVERAGE(F4:F103)
---------------------------------------------------------------------------------------------
1,0375207;857,6617;92;9,322409782608696;1028;240623
0,9953658;840,1339;92;9,131890217391305;1028;227843
0,8842439;710,754;92;7,725586956521739;1034;200320
0,8966178;741,7597;92;8,062605434782608;1034;202471
0,9913974;811,413;93;8,724870967741936;1036;228345
1,0247211;834,4626;94;8,87726170212766;1038;234607
0,7717384;610,0117;92;6,630561956521739;1022;176308
0,9874431;738,3498;92;8,025541304347826;1028;212470
0,9189406;748,0378;92;8,130845652173912;1032;205181
0,9114961;666,2208;92;7,241530434782609;1026;190780
0,9739646;763,9465;92;8,303766304347826;1032;223769
1,003079;757,7729;93;8,148095698924731;1032;218209
0,8984654;712,3486;92;7,742919565217392;1026;196618
0,8309036;673,3298;92;7,318802173913043;1024;194477
1,0193105;835,4863;95;8,794592631578947;1054;226684
0,969279;807,8685;93;8,686758064516129;1042;226141
1,0302396;839,4393;93;9,026229032258065;1036;236540
0,8758937;693,0228;92;7,53285652173913;1024;195561
0,9192453;735,1324;91;8,078378021978022;1028;203937
0,9486458;742,2482;92;8,067915217391304;1030;201782
0,8067296;631,9076;92;6,868560869565218;1022;180086
0,9300363;749,963;92;8,151771739130435;1032;204149
0,9816438;827,7332;92;8,9971;1022;227645
0,9538593;768,5206;93;8,263662365591397;1034;216226
0,97853;786,5321;92;8,54926195652174;1028;221063
0,7411171;585,7383;91;6,436684615384615;1024;178625
1,0222045;779,7369;92;8,475401086956522;1028;217971
1,0400446;869,0431;92;9,446120652173914;1032;255514
0,8947089;705,7946;93;7,589189247311827;1032;199699
0,9289015;745,5525;92;8,10383152173913;1026;207082
0,7964805;609,2909;92;6,622727173913043;1032;178036
1,1992192;991,7145;92;10,779505434782608;1030;281406
0,8507829;688,507;92;7,483771739130434;1028;192372
0,8639827;692,5403;93;7,4466698924731185;1034;203599
1,1103787;839,5278;92;9,125302173913044;1034;232109
1,0572433;874,5542;92;9,506023913043478;1038;236245
1,0420973;811,8367;93;8,72942688172043;1032;233989
0,9947152;837,4596;92;9,102821739130436;1026;248804
1,1431277;988,3563;93;10,627487096774194;1036;268442
1,1879781;1002,0277;92;10,891605434782608;1030;283786
0,8507199;665,511;93;7,156032258064516;1032;215490
0,9294599;738,2401;92;8,024348913043479;1026;220582
0,9910369;783,9806;92;8,521528260869564;1024;207235
0,9393281;734,1932;94;7,810565957446809;1042;221097
1,1635784;889,2569;94;9,460179787234042;1048;247209
0,8271572;669,5204;92;7,277395652173913;1026;198654
0,8795433;684,5655;93;7,36091935483871;1038;202975
0,9107361;700,4421;92;7,613501086956521;1024;207492
0,8670183;679,441;92;7,385228260869566;1026;199468
0,8524599;663,7011;92;7,214142391304348;1026;196719
1,1302295;940,9116;93;10,117329032258064;1032;262899
0,825474;670,0898;92;7,2835847826086955;1030;204369
0,902162;711,7258;91;7,8211626373626375;1022;188029
0,9738673;762,1015;92;8,283711956521739;1030;223057
0,9271174;769,6809;94;8,188094680851064;1040;210491
1,0415791;820,5487;92;8,919007608695653;1028;224018
0,9852263;810,7935;93;8,718209677419354;1036;241290
0,93353;773,255;92;8,404945652173913;1026;205368
0,8287737;655,9226;92;7,12959347826087;1028;198438
