Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
=AVERAGE(A4:A103);=AVERAGE(B4:B103);=AVERAGE(C4:C103);=AVERAGE(D4:D103);=AVERAGE(E4:E103);=AVERAGE(F4:F103)
---------------------------------------------------------------------------------------------
0,0583251;51,4002;30;1,7133399999999999;332;23772
0,0671534;58,47;25;2,3388;278;24532
0,0936525;82,4816;31;2,6606967741935486;346;40895
0,1060295;84,175;35;2,405;388;44304
0,0484827;39,9782;29;1,3785586206896552;326;21232
0,047656;32,9032;33;0,9970666666666667;368;22480
0,0277721;18,7798;22;0,8536272727272728;252;12487
0,1898952;178,8363;46;3,887745652173913;516;80985
0,0345393;26,0646;25;1,042584;284;15001
0,0237781;17,5771;23;0,7642217391304349;260;11053
0,1975979;192,3633;47;4,092836170212766;524;85123
0,0968145;77,5341;36;2,1537249999999997;410;42344
0,0479169;36,398;28;1,2999285714285715;310;22985
0,158264;148,4655;40;3,7116374999999997;444;61247
0,0421291;33,8201;27;1,2525962962962962;308;17946
0,0861909;73,9317;33;2,2403545454545455;366;38487
0,0332072;21,7415;22;0,98825;252;15582
0,3503601;339,0946;43;7,885920930232558;480;154717
0,1877437;165,3359;41;4,032582926829268;460;77918
0,1203007;110,6865;40;2,7671625;446;52663
0,0977643;94,0859;29;3,244341379310345;326;41798
0,1753445;167,4131;46;3,639415217391304;510;72945
0,0522075;38,6238;25;1,544952;284;21325
0,1948826;187,0621;46;4,066567391304347;514;82998
0,0608692;50,2934;31;1,6223677419354838;348;27869
0,3551294;347,6862;60;5,79477;670;145976
0,0424694;34,52;28;1,2328571428571429;316;18922
0,0395547;32,7388;25;1,3095519999999998;284;17860
0,05225;31,3473;25;1,253892;284;22025
0,140776;123,9607;29;4,274506896551724;326;64723
0,0827583;77,3756;29;2,6681241379310348;326;36401
0,1717893;165,8763;35;4,739322857142857;398;72377
0,1662655;147,3496;42;3,5083238095238096;466;72259
0,09172;78,5969;26;3,0229576923076924;300;40381
0,063748;54,4415;27;2,016351851851852;300;28038
0,0727814;63,6438;30;2,12146;344;33859
0,0541581;37,3803;27;1,3844555555555556;306;23355
0,1931448;185,9832;42;4,428171428571429;470;78884
0,0650119;53,8036;28;1,921557142857143;316;27628
0,1452249;132,1498;32;4,12968125;358;62431
0,0685316;58,4906;25;2,339624;284;31039
0,2157366;203,2557;46;4,418602173913043;516;86650
0,3135827;301,1273;53;5,6816471698113205;588;133651
0,0580208;42,507;26;1,6348846153846153;296;29327
0,1058215;91,0131;33;2,757972727272727;370;42033
0,1831715;174,8014;43;4,0651488372093025;480;74935
0,1326094;116,2862;30;3,8762066666666666;340;55454
0,1614061;143,1253;34;4,209567647058824;386;69022
0,0181631;8,4103;22;0,3822863636363636;252;9476
0,0534269;40,8255;26;1,5702115384615385;292;24796
0,0907642;74,7708;29;2,5783034482758618;330;39185
0,0335974;23,7403;26;0,9130884615384616;288;14840
0,1046172;91,0051;31;2,9356483870967742;346;42749
0,0467281;36,724;29;1,2663448275862068;328;20394
0,1089917;90,4306;31;2,917116129032258;348;46134
0,0406165;28,5646;24;1,1901916666666665;276;17438
0,0968184;84,1542;30;2,80514;342;40098
0,1381713;130,0484;51;2,5499686274509803;570;59252
0,146336;139,9346;44;3,180331818181818;486;65444
0,043063;38,5758;24;1,6073250000000001;274;17919
0,1198077;98,0363;26;3,770626923076923;292;45331
0,0293086;24,3431;22;1,1065045454545455;252;12475
0,0889912;78,4238;29;2,704268965517241;328;37604
0,0293038;25,6055;29;0,8829482758620689;324;14726
0,0212534;12,2341;22;0,5560954545454545;252;8551
0,2296264;218,1751;56;3,8959839285714284;626;96967
0,1434216;117,6755;28;4,2026964285714286;318;58453
0,0359859;24,4818;25;0,979272;286;16591
0,109482;86,8346;39;2,226528205128205;434;43195
0,1539886;147,3632;39;3,77854358974359;438;64055
0,1263193;113,5927;35;3,245505714285714;388;56402
0,0553809;40,1407;27;1,4866925925925927;304;23861
0,1051196;90,771;30;3,0257;338;42883
0,109648;99,6292;26;3,8318923076923075;298;45715
0,0944194;89,6351;36;2,489863888888889;402;41137
0,0811765;74,1625;32;2,317578125;362;32296
0,0491973;40,7442;25;1,6297679999999999;284;21336
0,0948842;87,2658;28;3,116635714285714;318;40748
0,1024995;94,6942;34;2,7851235294117647;380;42173
0,0559588;36,1938;27;1,3405111111111112;304;25711
0,0496854;41,9089;26;1,6118807692307693;290;23426
0,0926825;87,171;32;2,72409375;356;42819
0,0437435;31,8232;22;1,446509090909091;254;19415
0,1025322;96,4062;28;3,4430785714285714;316;45789
0,0874928;80,7251;28;2,8830392857142857;312;37739
0,071131;65,8872;41;1,6070048780487807;462;31683
0,0285046;13,3109;22;0,6050409090909091;252;12197
0,0545688;49,1117;29;1,6935068965517242;328;23650
0,0580653;48,9641;27;1,8134851851851852;306;25643
0,0482388;44,2733;23;1,9249260869565217;256;22963
0,1331378;117,1721;31;3,7797451612903226;350;56587
0,1280587;112,2963;32;3,509259375;364;53295
0,1874999;175,4062;28;6,264507142857143;320;75319
0,081277;59,9149;22;2,7234045454545455;252;36979
0,0750375;55,7895;28;1,9924821428571426;316;34194
0,0855666;65,5983;27;2,4295666666666667;306;37006
0,0615978;48,1686;26;1,8526384615384615;298;28549
0,1255534;103,6279;29;3,5733758620689655;328;55052
0,0559168;51,8905;32;1,621578125;364;26930
0,1071036;95,0177;34;2,794638235294118;384;47961
