Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
=AVERAGE(A4:A103);=AVERAGE(B4:B103);=AVERAGE(C4:C103);=AVERAGE(D4:D103);=AVERAGE(E4:E103);=AVERAGE(F4:F103)
---------------------------------------------------------------------------------------------
5,2830359;4946,8971;96;51,530178125;1062;835146
5,4854705;5132,9779;95;54,03134631578947;1060;916194
5,5907866;5205,7975;95;54,79786842105263;1060;907333
5,7753234;5478,1033;96;57,063576041666664;1076;957359
5,2124454;4843,7968;93;52,08383655913978;1032;847130
5,2263626;4951,1945;95;52,11783684210526;1062;854439
5,505972;5172,832;94;55,03012765957447;1044;882997
5,6342002;5299,9883;95;55,789350526315786;1066;928403
5,3479593;4983,5063;96;51,91152395833333;1080;845136
5,5581392;5229,7913;94;55,63607765957447;1060;886513
5,5876847;5296,4364;94;56,34506808510638;1056;922060
5,5688351;5249,0208;95;55,25285052631579;1062;890077
5,5765427;5268,5616;96;54,88085;1062;911306
5,5198144;5155,1325;97;53,145695876288656;1082;881324
5,6100311;5297,1334;96;55,178472916666664;1074;899895
5,353463;4984,326;95;52,46658947368421;1068;826997
5,3705052;5105,0126;95;53,73697473684211;1058;860398
5,3824513;5089,8769;96;53,019551041666666;1062;850876
5,6241444;5323,6493;95;56,038413684210525;1068;905488
5,7523562;5404,0745;95;56,8849947368421;1058;915551
5,5935992;5253,4447;95;55,29941789473684;1058;889824
5,8208492;5522,406;96;57,5250625;1072;932456
5,8033014;5433,2;95;57,19157894736842;1066;933138
5,817888;5573,2954;94;59,29037659574468;1054;937600
5,5185378;5203,4805;94;55,35617553191489;1048;866381
5,5681063;5239,4043;95;55,151624210526315;1064;890999
5,4390633;5136,7462;95;54,071012631578945;1064;851097
6,0671948;5753,0631;94;61,20279893617022;1054;1004279
5,9697247;5678,8256;97;58,54459381443299;1082;988474
5,921414;5568,713;95;58,61803157894737;1062;941745
5,8973899;5528,7712;97;56,997641237113406;1086;906774
5,5991776;5288,5654;95;55,669109473684216;1064;910579
5,5408665;5233,3937;94;55,674401063829784;1056;847907
5,4015806;5096,6015;95;53,64843684210526;1058;847009
5,5934175;5247,4666;93;56,42437204301075;1042;877237
5,5332375;5231,6703;96;54,496565624999995;1074;849188
5,6447562;5361,7011;95;56,43895894736843;1058;893087
5,4339786;5145,2265;95;54,16027894736842;1058;835790
5,8192467;5475,8107;95;57,640112631578944;1060;915745
5,7265695;5449,9338;94;57,97801914893617;1054;886317
6,0167367;5716,4358;96;59,546206250000004;1074;984252
5,5749013;5229,9364;95;55,05196210526315;1060;840133
5,7873149;5468,4477;95;57,56260736842105;1064;894218
5,6899776;5434,8765;96;56,613296875;1066;872291
5,870404;5510,5955;94;58,62335638297873;1052;909824
5,6846618;5385,5699;97;55,52133917525774;1078;860948
5,5944304;5220,9848;93;56,13962150537635;1054;839453
5,6498601;5372,0936;96;55,95930833333333;1066;876434
5,5230225;5215,5263;95;54,90027684210527;1056;836781
5,9379445;5634,0903;96;58,688440625;1066;943751
5,856353;5588,0538;97;57,60880206185567;1080;894022
6,1198242;5771,1187;96;60,11581979166667;1070;938619
5,8883023;5605,1198;96;58,386664583333335;1070;917490
5,9031466;5524,7033;93;59,40541182795699;1040;898801
5,6260375;5334,5988;94;56,751051063829784;1046;884397
5,9772128;5618,1657;95;59,13858631578947;1068;910524
5,6608336;5377,5879;95;56,606188421052636;1062;873954
