Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
=AVERAGE(A4:A103);=AVERAGE(B4:B103);=AVERAGE(C4:C103);=AVERAGE(D4:D103);=AVERAGE(E4:E103);=AVERAGE(F4:F103)
---------------------------------------------------------------------------------------------
0,43491;349,0621;48;7,272127083333333;542;100027
0,3340302;296,2755;46;6,440771739130435;514;80081
0,4105627;353,0392;46;7,674765217391304;520;97589
0,4026615;359,9916;47;7,659395744680851;524;99510
0,4214045;374,7979;47;7,97442340425532;530;105420
0,3586572;319,412;46;6,943739130434782;514;81577
0,3445036;303,426;47;6,455872340425532;522;76341
0,3350317;282,8778;47;6,01867659574468;524;78990
0,358146;306,8683;46;6,671049999999999;520;87168
0,3598793;301,9952;46;6,565113043478261;518;79860
0,3242334;279,2536;46;6,070730434782609;520;75628
0,3696055;314,7;47;6,695744680851064;530;91032
0,3498054;298,7449;46;6,494454347826086;522;81502
0,3866466;334,6104;46;7,274139130434783;526;91660
0,3931421;336,2955;47;7,155223404255319;532;90032
0,4023361;349,6224;47;7,438774468085107;524;99292
0,4295585;387,8006;46;8,430447826086956;524;109258
0,3974527;346,1755;46;7,525554347826087;514;96294
0,3480675;293,2922;46;6,375917391304347;516;78356
0,4091484;356,4889;46;7,749758695652174;522;102164
0,3803962;326,7141;46;7,102480434782608;516;89962
0,3821078;333,0703;47;7,086602127659574;526;87298
0,4353404;380,9884;46;8,28235652173913;524;111534
0,4112181;368,0545;48;7,667802083333334;536;103896
0,3566722;312,5909;46;6,7954543478260865;514;79661
0,3492325;308,5191;47;6,564236170212766;526;84171
0,3466036;294,8221;47;6,272810638297872;520;75754
0,3486346;307,316;46;6,680782608695652;520;78598
0,3913268;349,3141;46;7,5937847826086955;518;93330
0,3944556;347,2507;46;7,548928260869565;518;90185
0,3913319;324,9909;47;6,9147;522;91117
0,4189184;374,3064;47;7,963965957446808;528;102110
0,4004883;341,5194;47;7,266370212765958;528;97544
0,3767686;317,1918;46;6,895473913043478;524;85686
0,3304684;287,4739;46;6,249432608695653;518;71785
0,3761107;328,8019;46;7,147867391304348;516;84274
0,4541614;395,3769;47;8,412274468085107;526;108827
0,4135845;356,5738;46;7,751604347826087;520;98587
0,3279044;275,5065;46;5,9892717391304355;518;76439
0,3792889;331,8883;46;7,214963043478261;518;95386
0,3591764;295,9713;47;6,297261702127659;524;86527
0,3816211;344,1566;46;7,4816652173913045;516;90130
0,3838319;332,1197;47;7,066376595744681;524;94323
0,3766594;315,3718;47;6,710038297872341;524;88844
0,4353941;397,8487;47;8,46486595744681;530;102499
0,4033324;353,821;47;7,528106382978724;530;90218
0,419371;370,6961;47;7,887151063829787;522;99847
0,3832508;340,8313;46;7,409376086956522;520;86161
0,3279962;278,9834;47;5,935817021276596;522;74310
0,3775155;326,0836;46;7,088773913043478;518;89869
0,3777737;332,3247;47;7,0707382978723405;530;90971
0,4145924;357,5491;47;7,607427659574468;530;101657
0,3653033;316,0678;46;6,871039130434782;520;88110
0,3968928;360,0282;47;7,660174468085107;522;97330
0,3580834;315,037;47;6,702914893617021;524;81292
0,413144;364,6857;46;7,92795;518;101421
0,4016484;341,7398;47;7,271059574468085;528;91836
0,392827;341,8104;46;7,430660869565218;516;92319
0,3770642;315,0339;47;6,702848936170213;530;89644
0,4422;389,5686;47;8,288693617021277;532;110407
0,3889214;340,5832;46;7,403982608695651;522;97730
0,3898392;344,8923;46;7,497658695652174;518;88372
0,3677453;325,5457;46;7,077080434782609;522;80383
0,3814109;344,6145;46;7,491619565217392;516;90947
0,3338382;282,4846;46;6,140969565217391;514;76236
0,3724177;328,8456;46;7,148817391304347;514;90700
0,4017283;349,5517;47;7,437270212765957;526;100263
0,4192819;361,0139;47;7,681146808510638;530;94272
0,3480262;304,0584;47;6,469327659574469;522;84386
0,3822343;328,3987;46;7,139102173913044;526;89347
0,3839545;334,4261;47;7,115448936170213;520;88223
0,385742;336,0347;47;7,149674468085106;526;90992
0,3996423;341,7863;47;7,272048936170212;524;91884
0,4398868;396,7746;47;8,442012765957447;528;109015
0,3669076;315,435;46;6,857282608695653;518;89554
0,3390234;281,0176;46;6,109078260869565;522;75095
0,4080762;359,9438;47;7,6583787234042555;526;91947
0,3951328;344,5773;47;7,331431914893616;526;98382
0,3531082;308,0353;47;6,553942553191489;524;81309
0,3380683;274,5931;45;6,102068888888889;510;79579
0,381938;330,9009;47;7,0404446808510635;530;90810
0,3914714;344,592;47;7,331744680851063;522;91063
0,3454925;296,446;45;6,58768888888889;516;80152
0,3700143;316,1602;46;6,873047826086956;516;85906
0,3314203;292,2796;46;6,353904347826087;522;75575
0,3711834;322,3851;48;6,7163562500000005;536;92800
0,319304;262,0016;46;5,695686956521739;516;74316
0,3697919;314,6266;46;6,839708695652174;514;83816
0,42694;374,7817;47;7,974078723404255;528;99208
0,3742296;326,4423;46;7,096571739130434;516;89114
0,3830661;325,0652;46;7,066634782608696;524;90658
0,36539;317,0553;46;6,89250652173913;516;81762
0,3617254;311,5789;46;6,773454347826086;516;84042
0,3561183;300,4171;45;6,675935555555555;512;87094
0,3475241;289,5517;46;6,294602173913043;512;81025
0,3596467;307,7157;46;6,689471739130435;512;88158
0,3801392;334,0186;47;7,106778723404255;532;84070
0,330108;280,2534;45;6,227853333333333;512;79054
0,3862969;348,0681;47;7,405704255319149;532;89976
0,4259663;366,1764;45;8,137253333333334;514;98331
