Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
1,8217724;1616,7857;92;17,57375760869565;1034;338588
1,938801;1750,5086;92;19,027267391304346;1032;384124
1,8764741;1683,309;92;18,296836956521737;1034;367862
1,7342538;1533,5254;91;16,85192747252747;1030;337131
2,1157503;1924,6618;93;20,69528817204301;1036;414935
1,9735543;1769,494;93;19,026817204301075;1036;378595
1,8473246;1621,6898;92;17,627063043478262;1032;348541
1,7939381;1571,2348;93;16,894997849462364;1046;343090
1,8950788;1682,5694;92;18,288797826086956;1028;360584
2,0603483;1843,8796;93;19,826662365591396;1038;398827
1,9549283;1755,2833;94;18,67322659574468;1044;370841
2,0955446;1899,8515;93;20,428510752688172;1038;423202
1,8217536;1609,1679;93;17,302880645161288;1036;336891
2,1332684;1927,9922;93;20,73109892473118;1040;407893
2,0302825;1859,0712;93;19,990012903225807;1038;393392
2,0162261;1836,0944;94;19,53291914893617;1052;399555
1,9247136;1741,1343;92;18,925372826086956;1032;380000
1,8012921;1581,667;94;16,82624468085106;1038;355516
1,9947379;1818,2963;93;19,55157311827957;1038;391112
1,866017;1676,1249;94;17,83111595744681;1042;366777
1,8850639;1688,4117;92;18,352301086956523;1034;350260
1,831526;1642,7164;94;17,475706382978725;1048;350372
1,8912606;1713,1463;94;18,224960638297873;1044;358547
1,8825512;1648,0646;92;17,913745652173912;1034;376292
1,89214;1682,7255;93;18,09382258064516;1042;371457
2,0483775;1842,4918;94;19,60097659574468;1046;392540
1,9141188;1739,9557;95;18,315323157894735;1058;372841
1,9667296;1789,7743;94;19,040152127659574;1048;378021
2,3560748;2143,1617;93;23,044749462365594;1042;464566
1,7552257;1591,947;93;17,117709677419352;1036;342397
1,93201;1748,1179;94;18,596998936170213;1056;380666
1,8641783;1668,4306;92;18,135115217391302;1040;356919
1,6933745;1518,9924;91;16,692224175824176;1022;323841
2,05464;1818,8358;93;19,557374193548387;1038;402404
2,3329102;2117,6682;95;22,291244210526315;1052;478200
2,1853133;2008,7019;92;21,833716304347828;1028;441708
2,2565569;2081,7469;93;22,384375268817205;1034;460466
2,1000763;1904,511;94;20,260755319148934;1050;426429
1,95338;1780,1507;93;19,141405376344085;1042;379008
2,0100867;1804,2778;94;19,194444680851063;1046;389108
2,0357652;1856,2691;94;19,747543617021275;1052;394096
1,9555972;1726,2347;94;18,36419893617021;1042;381981
1,9587459;1773,5999;94;18,86808404255319;1050;377635
2,011786;1810,082;93;19,46324731182796;1042;382551
