Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
=AVERAGE(A4:A103);=AVERAGE(B4:B103);=AVERAGE(C4:C103);=AVERAGE(D4:D103);=AVERAGE(E4:E103);=AVERAGE(F4:F103)
---------------------------------------------------------------------------------------------
0,0176462;4,9218;22;0,22371818181818182;252;8046
0,031742;27,5807;27;1,0215074074074073;308;14847
0,0234588;3,7643;22;0,17110454545454545;252;11564
0,0866778;64,9653;31;2,0956548387096774;348;33925
0,0361875;14,5755;31;0,4701774193548387;348;19060
0,0072072;1,3646;22;0,06202727272727273;252;4066
0,035839;16,8534;25;0,6741360000000001;284;18706
0,0086269;0,7297;22;0,03316818181818182;252;5368
0,0088509;5,8532;24;0,24388333333333334;272;5117
0,0293526;17,3925;25;0,6957;284;12288
0,014116;3,666;25;0,14664;284;7844
0,0156132;3,4925;22;0,15875;252;8282
0,0294465;22,7261;29;0,7836586206896551;326;14585
0,0316292;21,1683;23;0,9203608695652173;260;15703
0,0105563;2,7972;22;0,12714545454545456;252;5851
0,0244303;10,9985;28;0,3928035714285714;316;13504
0,0319285;22,7749;28;0,8133892857142857;316;15499
0,020165;12,9567;22;0,5889409090909091;252;8976
0,024054;6,3166;25;0,252664;284;13568
0,0305409;21,6954;25;0,8678159999999999;284;14067
0,0211524;11,9915;22;0,5450681818181818;252;10105
0,0348802;23,2605;28;0,8307321428571429;316;16814
0,0214279;4,4868;22;0,20394545454545454;252;10974
0,032726;24,3915;31;0,7868225806451613;348;14887
0,015137;11,9132;25;0,476528;284;7427
0,0229191;10,8686;28;0,38816428571428574;316;12560
0,0096762;3,4156;22;0,15525454545454545;252;6059
0,0093162;2,6035;22;0,1183409090909091;252;5127
0,0263483;2,9994;24;0,124975;266;15018
0,0388626;29,319;28;1,0471071428571428;316;21155
0,0140535;6,7322;25;0,26928799999999997;284;7156
0,0145058;6,898;27;0,2554814814814815;310;7707
0,0189989;13,6425;25;0,5457;284;9505
0,0284078;19,7746;25;0,790984;284;12093
0,0423152;32,7028;28;1,167957142857143;316;19395
0,0169187;0,563;25;0,02252;284;8608
0,0148238;10,43;25;0,4172;284;8071
0,0156548;1,5152;25;0,060608;284;8827
0,0184161;13,688;26;0,5264615384615385;298;9517
0,0501426;39,3238;31;1,2685096774193547;354;24010
0,0562645;37,0691;38;0,9755026315789473;424;24932
0,0281845;20,8151;28;0,7433964285714286;316;13360
0,0310406;18,8624;28;0,6736571428571428;316;14810
0,0145415;1,0913;25;0,043651999999999996;284;8454
0,0317244;22,2427;31;0,7175064516129032;348;14737
0,0044932;0,0658;22;0,002990909090909091;252;2766
0,0211432;9,7101;27;0,35963333333333336;300;11773
0,0229648;12,74;25;0,5096;284;11243
0,0164208;11,2004;25;0,448016;284;8443
0,011353;3,7127;22;0,16875909090909091;252;5827
0,0172585;6,7855;28;0,2423392857142857;316;9365
0,0398185;19,6633;31;0,6343;348;20559
0,0618759;44,831;36;1,2453055555555557;406;25507
0,009501;2,0964;22;0,09529090909090909;252;5286
0,0144251;10,5286;28;0,3760214285714286;316;7613
0,0328617;26,673;26;1,0258846153846153;294;14521
0,0199824;5,3727;25;0,214908;284;12113
0,0583092;46,9135;33;1,4216212121212122;374;26448
0,0190284;8,8208;28;0,31502857142857144;316;11115
0,0260769;12,6497;25;0,505988;284;12024
0,0707494;49,1897;29;1,696196551724138;328;34560
0,0393336;34,8614;34;1,0253352941176472;380;18550
0,0470267;26,4999;31;0,8548354838709677;348;21235
0,0345018;22,7742;28;0,8133642857142858;316;16970
0,0231549;9,1267;28;0,3259535714285714;316;11135
0,0422807;32,2213;36;0,8950361111111111;404;19883
0,0154419;3,7696;35;0,10770285714285714;394;9505
0,0126992;5,8273;31;0,18797741935483872;350;7467
0,0136321;5,8143;22;0,26428636363636365;252;7252
0,0213984;9,1687;28;0,3274535714285714;316;9993
0,0216064;4,8296;25;0,193184;284;10794
0,0169557;9,6721;27;0,35822592592592595;308;8721
0,0134087;2,5533;22;0,11605909090909092;252;7332
0,0119751;2,9377;22;0,13353181818181817;252;5393
0,010874;4,366;23;0,18982608695652173;260;5965
0,0131811;5,0227;22;0,22830454545454548;252;7120
0,019495;14,9156;26;0,5736769230769231;296;10974
0,0057452;1,3071;22;0,05941363636363636;252;3300
0,0142165;9,2127;25;0,368508;284;7134
0,0233941;16,2222;23;0,705313043478261;260;12023
0,0641368;53,9291;31;1,739648387096774;348;28001
0,0270457;10,6561;28;0,380575;316;15510
0,0177132;6,7145;28;0,23980357142857142;316;9822
0,0125939;4,7687;22;0,2167590909090909;252;8097
0,0227836;7,8579;25;0,314316;284;10875
0,0093116;1,7009;22;0,07731363636363636;252;5754
0,0452417;34,5676;28;1,234557142857143;316;22042
0,0210486;7,4505;22;0,3386590909090909;252;9674
0,0089184;0,5188;25;0,020752000000000003;284;5385
0,0508645;43,8435;26;1,6862884615384615;298;20728
0,0149883;5,5124;29;0,19008275862068966;324;8228
0,0229898;15,3414;25;0,613656;284;10987
0,0120066;0,8511;27;0,03152222222222222;306;6296
0,0152625;5,7587;32;0,179959375;356;8650
0,0095642;2,3167;22;0,10530454545454546;252;5204
0,0159214;0,7662;22;0,03482727272727273;252;9290
0,0252566;18,8362;28;0,6727214285714286;316;13787
0,0264692;15,8189;25;0,632756;284;13624
0,031474;23,2763;23;1,0120130434782608;264;14303
0,0170034;5,5224;22;0,2510181818181818;252;8683
