Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
=AVERAGE(A4:A103);=AVERAGE(B4:B103);=AVERAGE(C4:C103);=AVERAGE(D4:D103);=AVERAGE(E4:E103);=AVERAGE(F4:F103)
---------------------------------------------------------------------------------------------
0,2409196;206,8578;45;4,59684;512;180584
0,2475321;241,2139;45;5,360308888888889;512;212706
0,1714977;165,8074;46;3,604508695652174;512;146804
0,1790231;169,9763;46;3,6951369565217393;518;163774
0,1980892;190,9157;45;4,24257111111111;510;177812
0,2334209;221,6872;46;4,819286956521739;514;176882
0,1980923;184,76;45;4,105777777777778;510;166921
0,1924307;184,5427;46;4,011797826086957;516;168269
0,2440927;237,0303;46;5,152832608695652;514;206305
0,2122689;201,8333;45;4,485184444444444;512;189910
0,2106129;198,6048;46;4,317495652173913;512;182407
0,2282335;220,9207;45;4,909348888888889;512;196313
0,1720939;162,1536;45;3,6034133333333336;510;151011
0,1890306;177,8534;44;4,042122727272727;514;168408
0,1755405;168,2472;47;3,579727659574468;526;152239
0,1823219;176,5767;46;3,838623913043478;514;158640
0,1924893;184,7572;45;4,105715555555556;512;167309
0,1945524;182,0884;46;3,9584434782608695;514;178833
0,185775;181,8538;44;4,1330409090909095;510;158304
0,1722773;155,9548;45;3,4656622222222224;510;161722
0,1970599;189,3253;45;4,2072288888888885;510;167999
0,2109063;206,2996;46;4,484773913043478;514;182134
0,2738506;251,511;46;5,467630434782609;512;245049
0,2054445;199,6892;46;4,341069565217391;518;179479
0,1870024;178,2973;45;3,9621622222222226;516;160655
0,1813683;172,7873;46;3,756245652173913;512;154165
0,1830886;161,0677;46;3,5014717391304346;516;169383
0,2034116;190,9507;45;4,243348888888889;512;179640
0,1651702;158,5098;45;3,5224400000000005;510;143184
0,2129283;197,4175;46;4,291684782608695;514;188732
0,212388;203,9995;46;4,434771739130435;510;184954
0,1729242;164,5673;46;3,5775499999999996;510;149830
0,1750408;166,2875;46;3,6149456521739127;516;158403
0,1929457;184,7448;45;4,10544;510;170302
0,1795815;173,2732;46;3,766808695652174;514;153641
0,2090669;194,7937;46;4,234645652173913;514;189906
0,1964593;189,3791;45;4,208424444444445;510;171143
0,2260603;207,986;45;4,621911111111111;512;205265
0,1767236;169,46;45;3,765777777777778;512;164240
0,166057;160,5035;46;3,4892065217391304;512;151699
0,1793893;174,2292;45;3,8717599999999996;510;160787
0,1968546;183,1082;45;4,0690711111111115;512;175837
0,191801;182,5613;45;4,056917777777778;510;153370
0,1685877;158,1444;45;3,5143199999999997;516;149596
0,2358904;200,5858;46;4,360560869565218;512;203493
0,1725105;164,2001;45;3,648891111111111;510;149454
0,1996732;191,9971;45;4,266602222222222;512;165911
0,2027128;194,7092;45;4,326871111111111;510;170364
0,1864544;179,8066;45;3,9957022222222225;510;163217
0,1868236;178,1929;45;3,9598422222222225;510;160371
0,1591221;152,0241;46;3,304871739130435;516;142182
0,1788025;160,8279;46;3,4962586956521737;516;159719
0,2016668;188,1648;45;4,18144;510;182587
0,2069893;200,2541;45;4,450091111111111;512;180713
0,2179886;189,9968;45;4,222151111111112;510;195980
0,1900971;179,9562;46;3,912091304347826;520;172286
0,2043129;199,7651;45;4,439224444444444;516;173845
0,250129;225,4569;45;5,010153333333333;516;216015
0,2212126;201,7828;46;4,386582608695653;514;192167
0,1907024;185,6048;46;4,034886956521739;516;168938
0,2011637;186,4663;46;4,053615217391304;516;171095
0,1740955;165,4976;46;3,5977739130434783;512;159340
0,1928019;184,5878;47;3,9273999999999996;528;173742
0,1971251;191,8745;45;4,263877777777778;512;166895
0,1736508;165,2786;46;3,593013043478261;518;151969
0,2560023;241,1331;45;5,358513333333334;514;227569
0,2097083;200,0685;45;4,445966666666667;510;184057
0,1679782;160,5192;46;3,4895478260869566;514;144561
0,1686843;161,1219;45;3,580486666666667;514;147495
0,1853941;176,8409;47;3,7625723404255322;526;170731
0,1952606;190,3085;46;4,137141304347827;512;168461
0,1821266;174,1617;46;3,786123913043478;514;159199
0,1862734;178,891;46;3,8889347826086955;518;159151
0,1921198;183,9351;45;4,087446666666667;516;171233
0,1941597;188,6244;45;4,191653333333334;510;178421
0,2454558;228,2029;46;4,960932608695652;510;207611
0,2007438;188,6946;46;4,10205652173913;516;178298
0,2397687;229,9466;45;5,109924444444444;512;187910
0,1743585;167,5149;46;3,6416282608695654;514;162655
0,2397401;233,451;46;5,075021739130435;512;202475
0,2026354;194,8771;47;4,146321276595745;524;177316
0,2526;231,5812;45;5,146248888888889;512;211782
0,2546703;248,0456;45;5,512124444444445;510;228330
0,2313381;224,0787;46;4,871276086956522;510;183915
0,2030408;191,32;45;4,251555555555555;510;174487
0,1552861;149,4865;45;3,321922222222222;516;141517
0,1975486;184,8849;45;4,108553333333333;510;166605
0,1785496;171,3477;46;3,72495;510;161135
0,2182177;211,9625;46;4,607880434782609;518;185737
0,2081913;198,2323;45;4,405162222222223;510;182352
0,1949301;188,135;46;4,089891304347826;512;177139
0,2085659;201,9435;45;4,487633333333333;514;187137
0,1807964;174,3695;45;3,8748777777777774;510;156617
0,2092155;196,6298;46;4,274560869565217;512;181160
0,2101037;179,0122;45;3,978048888888889;510;190282
0,2025675;194,0632;45;4,312515555555556;512;187177
0,1811284;175,1046;46;3,806621739130435;518;164393
0,1973555;181,3824;45;4,03072;510;176145
0,2559714;235,131;45;5,225133333333333;512;203260
0,2349595;228,7033;46;4,971810869565218;510;199791
