Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
=AVERAGE(A4:A103);=AVERAGE(B4:B103);=AVERAGE(C4:C103);=AVERAGE(D4:D103);=AVERAGE(E4:E103);=AVERAGE(F4:F103)
---------------------------------------------------------------------------------------------
7,996684;7849,1753;142;55,2758823943662;1570;5687947
5,9595669;5923,7291;120;49,36440916666666;1328;4321304
7,1416056;6895,5283;153;45,06881241830065;1698;5215741
4,9755117;4830,4035;118;40,93562288135593;1314;3667101
8,193357;8079,834;149;54,22707382550335;1650;6081337
6,7045266;6579,0499;123;53,48821056910569;1362;4824674
4,511028;4444,1575;140;31,743982142857146;1550;3441401
3,2877665;3245,1407;107;30,328417757009344;1184;2491883
5,9687554;5855,0181;146;40,10286369863014;1618;4469007
5,6897362;5656,0895;137;41,28532481751825;1522;4121961
5,979296;5862,8603;129;45,448529457364344;1438;4408060
6,3864098;6246,5478;135;46,27072444444445;1492;4685309
6,9090387;6767,9373;122;55,47489590163934;1354;5065031
6,1162807;6062,8257;151;40,15116357615894;1678;4514757
5,0703464;5040,9769;136;37,066006617647055;1512;3771518
5,5717799;5468,8346;132;41,430565151515154;1458;4174757
5,9697421;5856,4651;125;46,8517208;1392;4382515
4,7872262;4620,7226;107;43,184323364485984;1186;3481349
4,4181206;4367,4934;124;35,22172096774194;1380;3304196
6,252512;6148,0195;160;38,425121875;1778;4734536
3,683498;3564,5963;101;35,29303267326733;1122;2775156
7,0509159;6801,1015;168;40,48274702380952;1858;5155641
7,3502308;7299,974;172;42,441709302325584;1910;5557587
5,1900064;5104,1223;129;39,56683953488372;1436;3798080
9,3932253;9133,8436;165;55,35662787878788;1826;6683776
10,5893865;10497,7667;156;67,29337628205128;1732;7475580
6,0348319;5981,7023;120;49,847519166666665;1336;4324131
7,3419492;7202,951;160;45,01844375;1772;5350580
5,2804943;5248,7164;113;46,44881769911505;1258;3769327
5,9771356;5738,155;122;47,03405737704918;1358;4261210
5,8237164;5748,5497;124;46,359271774193545;1378;4214997
5,7963432;5529,7105;109;50,73128899082569;1208;4203736
6,9298763;6690,3608;136;49,19382941176471;1510;5075507
5,9634813;5873,1824;130;45,17832615384615;1444;4350162
3,3601639;3265,7083;103;31,705905825242716;1142;2471805
7,2794413;7169,3388;118;60,75710847457628;1306;5134294
4,9877175;4895,772;143;34,23616783216783;1590;3709236
8,5864952;8286,7093;157;52,78158789808918;1740;6261512
6,3433626;6266,3294;137;45,7396306569343;1514;4613796
5,84696;5592,298;106;52,75752830188679;1178;4182102
6,7100747;6557,5791;136;48,21749338235294;1504;4855253
8,3591432;8193,9654;187;43,817996791443846;2072;6169119
5,995654;5704,9297;120;47,54108083333333;1334;4313252
5,271598;5156,3397;151;34,147945033112585;1678;3942409
5,8268008;5694,2818;149;38,21665637583892;1646;4327444
8,0719908;7967,7263;153;52,07664248366013;1700;5923023
4,7455181;4652,8861;110;42,298964545454545;1224;3534799
5,1613297;4924,3812;127;38,77465511811023;1410;3729301
6,0298267;5905,9263;107;55,195572897196264;1188;4278164
7,7560983;7584,1611;133;57,02376766917293;1476;5607394
8,8862812;8815,3759;157;56,14889108280254;1740;6377403
6,7897423;6573,2758;160;41,08297375;1776;5009689
5,7189393;5625,2258;110;51,13841636363637;1224;4181340
6,476841;6379,7813;153;41,69791699346405;1694;4787743
6,6524547;6403,0888;134;47,78424477611941;1482;4830934
