Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
=AVERAGE(A4:A103);=AVERAGE(B4:B103);=AVERAGE(C4:C103);=AVERAGE(D4:D103);=AVERAGE(E4:E103);=AVERAGE(F4:F103)
---------------------------------------------------------------------------------------------
0,233887;226,6422;45;5,0364933333333335;514;197196
0,1901135;174,3588;45;3,87464;510;165735
0,1799922;173,2371;45;3,8497133333333333;510;168942
0,1948558;179,5709;45;3,990464444444444;510;180006
0,187016;179,3348;45;3,9852177777777777;510;162492
0,1745603;168,7416;45;3,7498133333333334;510;154214
0,2037859;196,6047;45;4,368993333333334;510;179221
0,1958691;188,3063;46;4,093615217391304;512;171025
0,1702903;163,7;45;3,6377777777777776;516;154861
0,2448622;229,8147;46;4,995971739130434;514;188078
0,1698435;162,2987;45;3,606637777777778;510;154548
0,210635;188,1124;46;4,0894;512;189971
0,1888834;177,0588;45;3,93464;510;170389
0,1521147;146,5018;45;3,255595555555556;512;137013
0,2273318;219,3902;45;4,875337777777777;510;196714
0,1905419;181,2195;46;3,9395543478260873;514;168023
0,2220841;215,0949;45;4,779886666666666;510;183071
0,1775284;171,8758;46;3,7364304347826085;510;170579
0,1657625;158,9217;46;3,454819565217391;510;153352
0,1738747;168,6273;45;3,7472733333333332;510;157692
0,2148268;205,9695;46;4,4775978260869564;512;198076
0,232725;220,3351;45;4,896335555555556;510;183298
0,1624025;154,1543;45;3,425651111111111;510;147736
0,2164627;211,2317;45;4,694037777777778;512;198659
0,2145041;201,4328;45;4,4762844444444445;510;193361
0,2376237;232,023;46;5,043978260869565;510;204093
0,1809918;174,8039;45;3,884531111111111;510;157832
0,1601128;152,7304;45;3,394008888888889;510;150954
0,1671191;159,6857;45;3,548571111111111;516;158643
0,1915666;183,1041;45;4,06898;512;178061
0,1926609;183,0314;45;4,067364444444444;510;176792
0,1952873;185,8501;45;4,130002222222222;510;180052
0,1741574;166,8605;46;3,6274021739130435;516;150689
0,2155741;206,2233;45;4,58274;510;190933
0,2091145;197,4015;45;4,3867;512;193439
0,1747274;169,3241;45;3,7627577777777774;510;161559
0,2294152;224,6335;45;4,9918555555555555;510;201788
0,2036344;191,38;45;4,252888888888889;516;176503
0,1772914;171,4515;45;3,8100333333333336;510;150147
0,2124275;189,6201;45;4,21378;512;193562
0,188192;182,5801;45;4,0573355555555555;510;168461
0,1909731;181,6477;45;4,036615555555556;510;174626
0,1635862;156,7012;45;3,482248888888889;510;154216
0,1626631;158,0132;45;3,5114044444444446;512;148778
0,1916274;181,9855;46;3,9562065217391305;512;178685
0,2345152;223,1351;45;4,958557777777778;510;198709
0,2164039;208,4191;45;4,631535555555555;512;195476
0,1843178;177,6016;46;3,8609043478260867;512;163867
0,1771484;170,7581;46;3,7121326086956525;516;154214
0,1960047;189,557;45;4,212377777777777;510;174494
0,1642647;158,5413;45;3,52314;510;141594
0,207899;202,6622;45;4,503604444444445;510;183050
0,2092931;201,9653;45;4,488117777777778;510;179508
0,1684593;158,2699;45;3,517108888888889;510;152941
0,26831;255,7231;46;5,559197826086956;520;216641
0,1949847;180,6399;45;4,01422;512;172716
0,1608728;152,9173;45;3,3981622222222225;510;146546
0,1986704;189,9175;45;4,2203888888888885;510;168911
0,1475972;141,4958;45;3,1443511111111113;510;141793
0,208802;200,4568;46;4,35775652173913;518;183889
0,2319916;226,2846;45;5,028546666666667;512;208531
0,2018506;194,0496;46;4,218469565217391;510;171199
0,1832657;175,4617;45;3,899148888888889;510;166868
0,1822548;175,37;45;3,897111111111111;512;161342
0,1995662;193,6412;46;4,209591304347826;510;176471
0,1674222;160,194;47;3,408382978723404;526;158570
0,1846979;177,2155;46;3,8525108695652173;514;163287
0,1726109;163,7956;45;3,6399022222222226;510;157438
0,2037205;196,754;46;4,277260869565217;510;171588
0,1896588;179,9785;46;3,9125760869565216;520;164290
0,1831634;176,4277;46;3,8353847826086955;514;167686
0,2281489;214,7551;46;4,668589130434783;516;190812
0,1987711;190,8027;46;4,1478847826086955;518;166818
0,1804797;167,4936;46;3,641165217391304;512;170370
0,1720005;165,4028;45;3,675617777777778;510;152772
0,2032917;198,0649;45;4,401442222222222;512;174635
0,1682246;161,2792;45;3,583982222222222;512;151403
0,1747719;164,2737;45;3,6505266666666665;510;157454
0,2012967;194,7414;45;4,327586666666667;510;185456
0,1775629;170,4874;45;3,788608888888889;510;162940
0,1993603;193,8719;46;4,214606521739131;512;169584
0,1871916;182,7558;45;4,06124;514;171880
0,1609622;152,4347;45;3,3874377777777775;510;151722
0,2004435;191,087;46;4,154065217391304;510;176919
0,205561;196,2107;45;4,360237777777778;510;186047
0,2039228;190,7821;45;4,2396022222222225;510;181412
0,2191855;200,1498;45;4,447773333333333;510;185570
0,1901143;182,3245;45;4,051655555555556;512;170584
0,1836595;171,9172;45;3,8203822222222223;512;168987
0,1697743;150,1503;45;3,336673333333333;512;150979
0,1657292;158,864;45;3,530311111111111;510;150610
0,1947524;189,0928;45;4,202062222222223;514;173266
0,1725428;166,873;45;3,7082888888888887;514;145170
0,184739;177,9121;46;3,867654347826087;510;159523
0,1914895;184,3854;45;4,097453333333333;514;176203
0,193936;189,2076;46;4,113208695652174;520;164650
0,171904;162,4148;45;3,6092177777777783;510;152397
0,1773218;171,4671;45;3,81038;512;161415
0,1809846;174,5142;45;3,878093333333333;510;163851
0,1650485;160,1981;45;3,559957777777778;510;147481
