Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
=AVERAGE(A4:A103);=AVERAGE(B4:B103);=AVERAGE(C4:C103);=AVERAGE(D4:D103);=AVERAGE(E4:E103);=AVERAGE(F4:F103)
---------------------------------------------------------------------------------------------
0,0511024;46,3322;22;2,1060090909090907;252;47606
0,0589034;56,2521;25;2,2500839999999998;284;53711
0,0946413;87,8891;31;2,835132258064516;346;91692
0,069672;62,3592;29;2,1503172413793106;332;64147
0,03778;35,8458;29;1,236062068965517;332;35790
0,1155311;107,5978;30;3,5865933333333335;342;100381
0,0293004;24,143;22;1,097409090909091;252;27055
0,1516862;142,8824;31;4,6091096774193545;344;141110
0,0734075;70,3152;32;2,19735;360;66843
0,0357185;32,0686;22;1,4576636363636366;254;33577
0,2021357;199,0695;46;4,327597826086957;518;190697
0,0807377;74,6333;36;2,0731472222222225;410;76062
0,0691427;60,1789;28;2,1492464285714283;310;64405
0,1363736;125,6259;31;4,052448387096774;346;131835
0,0369225;33,4178;27;1,2376962962962963;308;36589
0,088486;77,2192;33;2,3399757575757576;366;81418
0,0343566;29,9941;22;1,3633681818181818;252;33001
0,3082249;305,1478;42;7,26542380952381;472;297397
0,157695;149,3361;39;3,829130769230769;440;149288
0,1801281;176,4021;29;6,0828310344827585;328;166885
0,0970931;89,0585;32;2,783078125;362;89002
0,152281;146,9064;46;3,1936173913043477;510;141833
0,0583945;48,7938;26;1,8766846153846153;290;54077
0,1136913;110,6195;30;3,687316666666667;342;107278
0,089898;86,6911;31;2,796487096774194;348;84195
0,1308394;125,258;34;3,6840588235294116;386;123449
0,0457522;43,1513;28;1,5411178571428572;316;42868
0,0412162;37,8884;25;1,515536;284;38777
0,0684597;65,8935;30;2,19645;342;66781
0,1292005;118,4519;29;4,084548275862069;330;122455
0,1016476;92,1917;29;3,179024137931034;328;94816
0,1632206;159,2706;36;4,424183333333334;398;156638
0,1809915;173,1972;42;4,123742857142857;470;172232
0,0814313;76,3127;27;2,8263962962962967;306;75016
0,0630663;59,1268;25;2,365072;284;59000
0,0696134;60,3836;24;2,5159833333333332;270;62003
0,0669687;59,2925;32;1,852890625;354;64138
0,1872868;179,0241;49;3,65355306122449;546;174035
0,0692374;61,4071;28;2,1931107142857145;320;64795
0,1158054;106,0939;32;3,315434375;362;103398
0,0556482;52,4428;26;2,017030769230769;288;53466
0,0509661;46,0191;25;1,840764;284;47123
0,2707295;254,8938;53;4,809316981132075;588;256040
0,0473303;38,4028;26;1,4770307692307691;296;45484
0,1007161;92,0358;33;2,7889636363636363;366;92269
0,1809443;170,008;42;4,047809523809524;474;169312
0,0792991;67,9753;29;2,3439758620689655;326;73230
0,0949003;85,0147;29;2,931541379310345;328;88644
0,0454016;37,1636;22;1,6892545454545456;252;38192
0,0735229;69,1332;27;2,560488888888889;310;69065
0,083861;74,7187;30;2,490623333333333;334;78054
0,0529376;50,4331;33;1,5282757575757577;368;51772
0,0805414;77,7155;32;2,428609375;358;76330
0,0900772;80,5372;34;2,3687411764705883;386;82059
0,0969083;91,4235;34;2,6889264705882354;380;94694
0,0455289;35,1113;22;1,595968181818182;252;40516
0,1039031;97,3532;30;3,2451066666666666;344;96126
0,0959892;93,66;41;2,284390243902439;456;92416
0,187854;173,091;49;3,532469387755102;542;173157
0,0573689;53,2827;24;2,2201125;274;52181
0,0628931;54,053;26;2,0789615384615385;292;59844
0,0485197;44,5955;28;1,5926964285714287;316;45622
0,064124;56,3595;29;1,9434310344827586;328;61482
0,0715373;64,7747;29;2,233610344827586;324;64106
0,0277547;23,2831;22;1,0583227272727274;252;27005
0,1825015;177,7544;56;3,174185714285714;632;178519
0,0886389;82,1455;27;3,042425925925926;306;80871
0,0295306;25,4784;26;0,9799384615384615;290;29455
0,0324568;26,455;22;1,2025;252;28236
0,1477226;144,4794;39;3,7046;438;140728
0,1206815;106,5115;37;2,8786891891891893;412;111518
0,056749;50,048;26;1,924923076923077;294;52051
0,1187334;113,589;30;3,7862999999999998;338;109173
0,0719696;69,2177;27;2,5636185185185183;304;64687
0,0994184;95,6847;27;3,543877777777778;300;90467
0,0420706;37,486;24;1,5619166666666666;266;40933
0,0519858;48,9689;25;1,958756;284;49149
0,0788115;75,4647;40;1,8866174999999998;446;78987
0,0761816;72,0498;34;2,1191117647058824;384;70053
0,0532866;47,862;27;1,7726666666666668;302;51190
0,0735706;66,7037;25;2,668148;286;64955
0,0666991;63,6407;26;2,447719230769231;292;61670
0,0298816;26,4063;22;1,2002863636363637;252;26905
0,0754356;70,5733;28;2,5204750000000002;316;72835
0,0829294;73,8311;28;2,6368250000000004;310;74645
0,170876;168,3199;42;4,007616666666666;464;162635
0,0307931;27,9023;25;1,116092;286;29443
0,0905168;85,0848;31;2,7446709677419356;350;81467
0,0721516;67,7832;27;2,5104888888888888;306;67683
0,0792256;72,9606;23;3,1722;264;72913
0,1178502;107,4378;30;3,58126;336;111463
0,1585452;147,8685;38;3,891276315789474;420;150290
0,1436486;136,3727;35;3,8963628571428575;390;134281
0,0631817;54,899;23;2,386913043478261;266;60494
0,0487712;45,5017;28;1,6250607142857143;316;49375
0,0579247;52,6897;27;1,9514703703703704;306;54965
0,0514409;48,3862;28;1,7280785714285716;310;47463
0,0691222;61,5559;28;2,198425;316;68376
0,1410415;132,0068;33;4,000206060606061;368;131738
0,0623974;59,4211;30;1,9807033333333335;340;56646
