Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
=AVERAGE(A4:A103);=AVERAGE(B4:B103);=AVERAGE(C4:C103);=AVERAGE(D4:D103);=AVERAGE(E4:E103);=AVERAGE(F4:F103)
---------------------------------------------------------------------------------------------
0,0446501;38,4522;22;1,7478272727272726;256;30409
0,0291419;23,7138;22;1,0778999999999999;254;25603
0,0270683;24,0921;23;1,0474826086956521;258;24415
0,030484;27,7969;22;1,2634954545454546;256;27139
0,0270053;25,2244;23;1,0967130434782608;256;25079
0,0286143;26,4135;23;1,148413043478261;256;25907
0,0312831;27,3943;23;1,1910565217391305;254;26764
0,0325363;30,0173;23;1,3051;256;24579
0,0329569;28,2085;22;1,2822045454545454;254;29504
0,0278529;24,6341;23;1,0710478260869565;256;26003
0,032863;26,2532;23;1,1414434782608696;258;28120
0,0259575;23,7584;23;1,0329739130434783;254;22293
0,03106;28,1925;23;1,2257608695652173;254;27696
0,0326545;25,9299;23;1,1273869565217391;254;30045
0,0298613;22,2262;23;0,9663565217391303;256;28113
0,0394247;36,3666;22;1,6530272727272726;254;29969
0,0369012;34,7691;22;1,5804136363636365;254;24985
0,0278041;25,6568;22;1,1662181818181818;254;25861
0,0276533;25,7247;23;1,1184652173913043;256;24587
0,0275283;25,1443;22;1,1429227272727274;254;25294
0,0310966;25,2287;23;1,0969;254;28385
0,030699;28,1984;22;1,2817454545454545;256;28565
0,0282733;25,8688;23;1,1247304347826088;256;24258
0,0265216;23,6722;23;1,0292260869565217;254;22565
0,0303103;27,8742;22;1,2670090909090908;256;27319
0,0298862;28,2415;23;1,2278913043478261;256;25964
0,0329787;28,4509;23;1,2369956521739132;254;30608
0,0336645;31,4353;23;1,3667521739130435;256;31285
0,0270729;21,7563;23;0,9459260869565217;256;24385
0,0261967;23,6449;23;1,0280391304347827;254;24775
0,0296887;24,7866;22;1,1266636363636364;254;27393
0,0313327;29,017;23;1,261608695652174;256;29095
0,02324;21,3741;23;0,9293086956521739;254;21919
0,0333826;30,6539;22;1,393359090909091;254;24673
0,0314118;26,8667;23;1,1681173913043479;256;29051
0,0254777;23,9416;22;1,0882545454545456;254;21556
0,0249582;23,2319;22;1,0559954545454546;254;23861
0,0270004;19,0447;22;0,8656681818181817;254;25054
0,0281604;25,5045;23;1,1088913043478261;254;26324
0,0276115;24,5536;22;1,1160727272727273;256;24470
0,0257812;22,9729;23;0,9988217391304347;254;24714
0,0253774;23,1939;23;1,0084304347826087;254;24495
0,0293541;25,0203;23;1,0878391304347825;254;26552
0,0373084;35,593;23;1,547521739130435;256;26814
0,0284319;26,1082;23;1,1351391304347827;254;24249
0,0282109;26,0636;23;1,1332;256;26537
0,0236229;20,3596;23;0,8852;256;22782
0,0293477;24,6119;23;1,070082608695652;254;25994
0,030789;25,88;23;1,1252173913043477;254;28794
0,0247381;21,9683;23;0,9551434782608695;258;23098
0,0364063;32,7749;23;1,424995652173913;256;28739
0,0319164;26,8332;23;1,1666608695652174;256;30404
0,0319915;28,1109;23;1,222213043478261;256;29364
0,0292789;26,8392;23;1,166921739130435;254;28126
0,0332601;25,1658;23;1,0941652173913043;258;28962
0,0241917;20,4081;23;0,887308695652174;256;23220
0,0239744;21,0067;23;0,9133347826086956;256;22696
0,0289275;25,9649;23;1,1289086956521739;254;27049
0,0314088;29,38;23;1,277391304347826;254;29085
0,0268928;24,7117;23;1,0744217391304347;256;22486
0,0281677;24,7396;23;1,0756347826086956;254;26780
0,0328144;28,9478;22;1,315809090909091;254;26529
0,0274875;24,58;23;1,068695652173913;258;25926
0,0357687;29,9921;23;1,304004347826087;254;27223
0,025374;23,738;22;1,079;254;24047
0,028285;26,2;23;1,1391304347826086;254;27074
0,0344841;28,5409;23;1,240908695652174;254;31563
0,0253456;22,8279;23;0,9925173913043478;258;24503
0,028812;26,3046;23;1,1436782608695653;258;26279
0,0272074;25,2369;23;1,0972565217391304;254;26574
0,0303912;27,172;23;1,1813913043478261;256;27579
0,0287899;25,0243;23;1,0880130434782609;254;26549
0,0263434;24,1496;23;1,049982608695652;258;25071
0,0269534;24,0848;23;1,0471652173913044;258;25459
0,0251994;22,9964;22;1,045290909090909;254;24204
0,0250974;21,6094;23;0,9395391304347827;254;23453
0,0331681;30,0387;23;1,3060304347826086;256;28022
0,0254986;22,9205;22;1,041840909090909;254;24681
0,0239449;20,8156;22;0,9461636363636363;256;23080
0,0255416;22,5311;23;0,9796130434782608;254;23868
0,0226638;20,7381;23;0,9016565217391304;256;22008
0,0252959;23,4944;22;1,0679272727272726;254;24025
0,0337278;31,5509;24;1,3146208333333333;264;27281
0,0264271;24,1952;24;1,0081333333333333;264;23990
0,0301675;28,4582;23;1,2373130434782609;256;27924
0,028982;25,9178;23;1,1268608695652174;258;27912
0,0254247;23,0082;22;1,0458272727272726;254;23921
0,0329199;22,9199;23;0,9965173913043478;254;25163
0,0308259;26,8837;22;1,2219863636363637;254;29127
0,0220408;20,1357;23;0,8754652173913043;258;20728
0,0245674;22,2797;23;0,9686826086956521;256;22680
0,0254614;22,7226;22;1,0328454545454546;254;22094
0,0379989;35,3386;23;1,5364608695652173;258;33896
0,0295801;26,6558;23;1,1589478260869566;258;24629
0,0252301;23,5309;23;1,0230826086956522;254;23508
0,0274073;24,6927;22;1,1223954545454544;254;25137
0,0332373;28,9636;22;1,3165272727272728;254;28292
0,0314118;28,893;23;1,256217391304348;254;30022
0,0324337;29,0109;23;1,2613434782608695;256;30683
0,0312145;26,8377;23;1,1668565217391305;258;24744
