Total time (s);Total recompute time (ms);Amount of recomputes;Average recompute time (ms);Path length;Expanded nodes
=AVERAGE(A4:A103);=AVERAGE(B4:B103);=AVERAGE(C4:C103);=AVERAGE(D4:D103);=AVERAGE(E4:E103);=AVERAGE(F4:F103)
---------------------------------------------------------------------------------------------
0,0724753;58,7153;25;2,348612;284;61357
0,0319972;29,0112;25;1,160448;284;31659
0,0291298;26,4335;22;1,2015227272727271;252;25181
0,0674172;63,1161;32;1,972378125;360;57817
0,0430653;39,2428;22;1,7837636363636364;252;29891
0,0604655;55,9848;25;2,239392;284;45958
0,0606553;56,1495;26;2,159596153846154;292;40246
0,1186913;115,2173;37;3,113981081081081;412;97948
0,0367195;30,8238;22;1,401081818181818;252;27789
0,0862659;77,6008;22;3,527309090909091;252;70189
0,09208;83,8125;25;3,3525;284;73076
0,0427144;37,1647;32;1,161396875;366;42635
0,057786;52,9349;25;2,117396;284;56871
0,1300036;126,6785;36;3,518847222222222;400;114918
0,0863736;70,3211;27;2,6044851851851853;306;55731
0,0367017;33,369;22;1,5167727272727272;252;32469
0,0531504;48,8575;22;2,2207954545454545;254;38251
0,0369942;33,6193;22;1,5281500000000001;252;25191
0,0381648;34,5233;22;1,569240909090909;252;24921
0,0353115;30,9907;22;1,4086681818181819;252;25145
0,167525;163,883;52;3,151596153846154;586;135350
0,0347279;31,018;22;1,409909090909091;252;28757
0,0561725;34,7325;22;1,57875;252;28528
0,1067634;94,8652;31;3,060167741935484;348;80432
0,0266093;23,511;22;1,068681818181818;252;25846
0,0967535;94,2075;34;2,7708088235294115;380;90599
0,1151892;105,971;28;3,7846785714285716;316;90002
0,0273271;24,0444;22;1,0929272727272727;252;27328
0,0322552;27,9345;22;1,26975;252;29610
0,189288;185,7121;37;5,019245945945945;414;172780
0,1420828;139,3965;39;3,574269230769231;438;128147
0,0216543;18,833;22;0,8560454545454544;252;21780
0,1962586;173,1957;37;4,6809648648648645;412;165847
0,0228302;20,5585;22;0,9344772727272727;252;23090
0,142455;127,8942;26;4,919007692307693;298;128847
0,0355864;27,2136;22;1,2369818181818182;252;33525
0,1897721;173,5126;37;4,689529729729729;414;176212
0,0608519;58,4853;29;2,0167344827586207;328;59134
0,0348486;28,4494;22;1,2931545454545454;252;32752
0,0586316;52,3141;25;2,0925640000000003;284;59189
0,0517666;47,6735;28;1,7026249999999998;316;50178
0,0276732;24,9338;22;1,1333545454545455;252;27714
0,0589213;50,9955;25;2,03982;284;56536
0,0475933;35,414;22;1,609727272727273;252;40847
0,1068984;103,2627;34;3,0371382352941176;380;105594
0,0493456;41,1506;26;1,5827153846153845;296;42207
0,1167322;101,5545;24;4,2314375;266;102296
0,0351439;28,9634;22;1,316518181818182;252;32860
0,168604;158,8731;41;3,8749536585365854;456;159519
0,0308747;26,8898;22;1,2222636363636363;252;27053
0,0235155;21,3831;22;0,9719590909090908;252;23336
0,0844053;79,4243;30;2,647476666666667;340;72910
0,045778;40,0571;25;1,602284;282;43290
0,1069058;97,4292;28;3,4796142857142853;314;100249
0,0290694;25,0912;22;1,140509090909091;252;28449
0,04633;41,4512;25;1,658048;284;46324
0,0300409;27,5922;22;1,254190909090909;252;30678
0,0519834;38,5558;25;1,5422319999999998;284;43176
0,0570271;54,1955;25;2,1678200000000003;284;49795
0,0402813;36,5562;25;1,4622479999999998;284;39253
0,0759359;73,3773;34;2,158155882352941;388;74220
0,0245298;21,8567;22;0,9934863636363637;252;24947
0,0455385;38,3633;25;1,534532;286;46169
0,0231786;20,0831;22;0,9128681818181819;252;23074
0,0883803;82,2284;30;2,7409466666666664;338;85446
0,1303659;119,2372;31;3,8463612903225806;346;120826
0,070273;62,5924;25;2,5036959999999997;284;66782
0,099649;88,8603;28;3,1735821428571427;316;93359
0,0256097;19,7827;22;0,8992136363636363;252;23200
0,0609659;52,2612;22;2,375509090909091;252;53919
0,0285631;26,1003;22;1,1863772727272728;252;26218
0,0337567;29,482;22;1,340090909090909;252;31754
0,1666202;156,9154;31;5,061787096774194;348;160358
0,0963611;89,1794;31;2,8767548387096773;348;98217
0,0261202;23,2356;22;1,0561636363636364;252;26755
0,0608684;52,6641;25;2,106564;284;57780
0,0269676;23,9259;22;1,087540909090909;252;26843
0,050772;46,8818;25;1,8752719999999998;284;51901
0,0239685;21,8716;22;0,9941636363636364;252;24722
0,0425734;39,944;25;1,59776;284;43123
0,02448;22,1214;22;1,005518181818182;252;25402
0,0475071;41,7308;22;1,8968545454545456;252;45995
0,0554974;52,7529;28;1,8840321428571427;316;55013
0,0285972;24,7263;22;1,1239227272727272;252;28512
0,0468884;41,7527;25;1,670108;284;47711
0,0897986;83,8416;33;2,5406545454545455;370;90201
0,0260849;24,0004;22;1,0909272727272727;252;25982
0,1085661;98,0412;28;3,5014714285714286;316;100164
0,1867027;174,9205;34;5,144720588235295;380;172833
0,045982;42,5417;28;1,5193464285714284;314;46339
0,0207301;18,8157;22;0,8552590909090909;252;21408
0,1018688;98,9855;31;3,1930806451612903;352;105721
0,0846456;79,8444;31;2,5756258064516127;348;79683
0,0684523;66,0511;31;2,1306806451612905;348;64079
0,0597013;51,2062;26;1,969469230769231;294;58799
0,0740032;61,6423;25;2,4656919999999998;284;67842
0,0252209;21,0913;22;0,9586954545454546;252;25319
0,0450886;39,5606;22;1,7982090909090909;252;35390
0,0945258;91,0106;32;2,84408125;360;89570
0,0265588;24,0164;23;1,0441913043478261;256;26102
